user_id,hour_0_wt,hour_1_wt,hour_2_wt,hour_3_wt,hour_4_wt,hour_5_wt,hour_6_wt,hour_7_wt,hour_8_wt,hour_9_wt,hour_10_wt,hour_11_wt,hour_12_wt,hour_13_wt,hour_14_wt,hour_15_wt,hour_16_wt,hour_17_wt,hour_18_wt,hour_19_wt,hour_20_wt,hour_21_wt,hour_22_wt,hour_23_wt,session_all_per_day,pid_exposed_all_per_day,pid_watch_all_per_day,coverage_per_2weeks,category_count_unique,age,gender,month_chronological_order,preds_3_label_criteria_label,preds_soft_label,watch_all_per_day_min,midnight_wt_min,morning_wt_min,noon_wt_min,afternoon_wt_min,evening_wt_min
59,1326.214286,808.5714286,3721,2413,0,405,212.2857143,651.4,281.8,343,371.5454545,267.6875,268,298.7894737,276.7083333,261.9473684,489.7,512.1666667,349.4782609,246.7894737,376.7058824,418.826087,1127.807692,1443.833333,16.26666667,1163.433333,442.3333333,10,471,34,M,2,Severely Addicted,Addicted,113,144,35,9,25,66
59,639,1150,46.66666667,362,0,1265,568.2857143,269.2857143,220.5555556,267.3636364,334.0625,456.0769231,308,693.5454545,655.6842105,282.3529412,288.2,601.4117647,366.5294118,475.375,346.3043478,755.44,908.2083333,1056.375,14,1016.633333,429.5333333,10,458,34,M,3,Severely Addicted,Addicted,103,57,35,16,30,65
59,1263.111111,1680,963,0,0,932.7272727,585.5833333,248.1428571,300.2222222,247.8125,61.36363636,249.9166667,242.9166667,366.3333333,501,259.0909091,297.5333333,308.7647059,284.2380952,141.4210526,197.2222222,484.4285714,953.952381,1213.2,12.55172414,802.2413793,308.3793103,9.666666667,419,34,M,4,Severely Addicted,Addicted,84,80,28,10,22,54
59,1478,1214,423.5,0,0,626.1666667,838.1818182,412.1333333,251.7777778,303.5555556,310.2222222,334.2105263,257.3157895,316.7647059,528.4375,259,266.5555556,428,598.1578947,464,458.7222222,277.8,773.8,1393.6,15.89655172,892.7586207,385.4482759,9.666666667,422,34,M,5,Severely Addicted,Addicted,100,62,40,9,24,66
59,1826.153846,1201.571429,2472.666667,649.6666667,20,643.3333333,1011.111111,403.4666667,614.35,528.5909091,418.7777778,557.8888889,700.4285714,820.1363636,738.1875,710,272.6666667,690.4375,659.7222222,389.7894737,336.2307692,808.3076923,1657.222222,1595.090909,13.13333333,920.1333333,549.1,10,432,34,M,6,Severely Addicted,Addicted,151,113,58,25,40,90
59,955.8,727.6,27.66666667,0,329,510.6666667,589.4,175,355.9545455,523.5263158,297.2857143,292.1176471,515.8888889,502.35,411.8571429,547.4615385,479.2222222,191.8666667,549.2352941,147.0833333,304.9333333,356.4761905,684.7368421,816.5384615,14.26666667,751.5333333,292.7666667,10,400,34,M,7,Severely Addicted,Addicted,85,42,37,16,27,47
59,1266.533333,1764.2,1144,685,0,1050,803.75,170.3,446.4285714,473.4666667,376.9090909,439,333.8235294,308.7272727,531.7857143,419.1111111,625.25,601.5555556,293.6666667,236.0833333,438.6,638,1026.285714,1555.5,14.52380952,892.4761905,430.6666667,7,400,34,M,8,Severely Addicted,Addicted,127,98,45,10,36,69
59,1002.863636,1103.1,1476.666667,0,0,962.3333333,320,141.6666667,478.55,469.5789474,505.7142857,124.625,314.6190476,534.2380952,557.5,523.2941176,230.5833333,276.2666667,201.1666667,483.7142857,367.9444444,301.45,717,1011.409091,14.17241379,665.0344828,291.0344828,9.666666667,403,34,M,9,Severely Addicted,Addicted,98,75,34,14,26,51
59,1319.5,819.7,1455.666667,1024.5,0,0,69,218.3571429,143.7857143,336.3333333,302.4,264.3571429,368.4347826,338.1875,283.8461538,190.8571429,80.2,81.57142857,234.85,208.4444444,335.0555556,522.6666667,517.8,873.4583333,12,612.4666667,238.7333333,10,391,34,M,10,Severely Addicted,Addicted,71,76,22,11,10,44
73,1024.666667,666.4444444,400,634.3333333,871.9285714,1347.8125,1085.391304,464.7826087,155.047619,335,528,326.1304348,462.4090909,616.7272727,423.5909091,705.9545455,592.65,223.4166667,671.3181818,877.875,824.7727273,393.5294118,181.6666667,8.5,24.12,1391,519.4,8.333333333,435,42,F,1,Non-Addicted,Non-Addicted,161,82,48,17,32,49
47,0,0,0,0,0,798,472.375,207.1666667,323.9285714,285.7647059,940.1111111,635.0909091,791.75,658.4,1190.75,207,698,343.0833333,711.8421053,1106.55,1270.363636,1156.923077,566.6,270,9.333333333,527.7083333,154.75,8,312,36,F,1,Severely Addicted,Addicted,103,13,47,24,40,84
73,333.25,801.6666667,708.7777778,1576.571429,1067.357143,871.0416667,1204.791667,641.3103448,288,362.9642857,403.9333333,454.1538462,613.75,392.2068966,343.6,401.3076923,416.6538462,350.4482759,585.8275862,835.3571429,952.2857143,377.1,482.875,930.25,23.03333333,1664.033333,606.6666667,10,477,42,F,2,Severely Addicted,Addicted,162,89,55,16,25,69
47,30,0,0,0,522.5,829,580.5,406.7058824,638.8181818,430.25,702.6666667,765.3333333,820.1,358.25,562.9375,386.8181818,3.25,362.9230769,725.047619,825.2727273,1140.583333,1171.842105,1059.363636,567.5,9.933333333,527.9666667,142.3333333,10,332,36,F,2,Severely Addicted,Addicted,100,23,58,19,21,91
73,539.6666667,1390.285714,461.875,792.3529412,1156.421053,1558.791667,1470.206897,697.7333333,362.4666667,362.75,340.0666667,242.4333333,191,87.42105263,142.3684211,141.04,244.1111111,317.3928571,690.25,969.0740741,1058.357143,620.3125,609.875,585.4285714,23.4,1955.7,772.1666667,10,483,42,F,3,Severely Addicted,Addicted,175,98,57,4,14,75
47,1126.5,0,0,97,0,39,243.4117647,52.22222222,137.1428571,232.2941176,548.0666667,580.7647059,652.7222222,642.6666667,460.8823529,255.25,30.33333333,386.1111111,540.4666667,974.3333333,863.24,908.9583333,672.2307692,1283.5,9.233333333,483.4333333,107.5333333,10,312,36,F,3,Severely Addicted,Addicted,76,21,29,21,18,87
73,282.4285714,626.2727273,900.1666667,507.8181818,1394.866667,1566.115385,877.9285714,623.6785714,624.5,400.6071429,455.2962963,406.5769231,385.44,330.9583333,288.9130435,378.9230769,295.2857143,411.6296296,844.5,1081.142857,1140.692308,494.4285714,455,79,25.21428571,1683.035714,601.1071429,9.333333333,429,42,F,4,Severely Addicted,Addicted,193,87,56,11,22,68
47,0,0,0,0,0,384.7142857,328.2941176,136,492.2777778,661.2380952,878.8571429,423.125,490.0909091,536.3888889,874.2857143,418.1818182,84.6,238.1428571,385.2777778,652.2916667,862.7368421,942.5789474,715.8181818,949,10.17857143,627.7857143,154.2857143,9.333333333,342,36,F,4,Severely Addicted,Addicted,94,6,48,17,26,75
73,490.4444444,474.5,635.8888889,354.6666667,1035.352941,1099.333333,648.7307692,598.0357143,271.3076923,300,382.0357143,621.5384615,342.75,458.0454545,405.6190476,371.0869565,690.0434783,690.3076923,528.8214286,731.4285714,1054.714286,489.2916667,309.25,90.5,23.96428571,1690.071429,580.3928571,9.333333333,422,42,F,9,Non-Addicted,Non-Addicted,172,68,47,13,35,53
47,12.5,0,0,65,4,80.11111111,141.5,467.6153846,700.1333333,794.0769231,790.0555556,831.1176471,651,607.9333333,800.3333333,493.1052632,165.3333333,264.4444444,460.9375,581.8125,697.04,1046.5,1100.125,527.5,12.07142857,867.6785714,189.5357143,9.333333333,367,36,F,9,Severely Addicted,Addicted,104,2,62,20,28,73
73,526.25,786.6,1082.538462,755.1428571,1136.1875,1418.76,813.0357143,602.5555556,351.9642857,440.75,271.4285714,480.5925926,337.24,238.3333333,422.375,367.6521739,257.125,250.52,548.56,780.6296296,986.6296296,653.0588235,629.2,77.5,25.57142857,1824.857143,648.7857143,9.333333333,426,42,F,5,Non-Addicted,Non-Addicted,171,95,49,9,21,61
47,87,0,0,0,325.25,236.4,229.3333333,550,265.5,352.4545455,576.5625,677.9375,645.8125,438.8421053,869.1176471,485.5833333,18.83333333,327.4444444,255.5294118,886.5217391,1340.869565,1122.4,342.2857143,1078,11.39285714,640.5,171.2857143,9.333333333,334,36,F,5,Severely Addicted,Addicted,100,10,44,18,28,83
73,599.1666667,309.5,973,911.1428571,1253.315789,1109.928571,616.4137931,429.3666667,356.5185185,277.5925926,235.8076923,371.6071429,322.2916667,155.6153846,453.1904762,405.7241379,454.8666667,353.2413793,487.137931,656.8965517,1183.103448,510.6666667,66,690.5,25.33333333,1724.466667,620.3666667,10,440,42,F,6,Non-Addicted,Non-Addicted,161,85,38,7,27,59
47,0,0,0,1196,303.4,316.6666667,203.1428571,560.6,503.1333333,673.8888889,504.6666667,470.3076923,766.5333333,793.0769231,945.3333333,680.5833333,57.8,18,205.75,870.6470588,839.45,748.7,807.3333333,1133.5,8.333333333,463.4,130.9333333,10,328,36,F,6,Severely Addicted,Addicted,81,30,48,25,28,76
73,35,384.1666667,963,595.1111111,1071.590909,1308.5,596.6206897,604.5517241,449.7692308,437.1481481,359.6206897,480.5862069,579.1034483,658,699.8965517,815.8333333,392.9310345,271.6666667,532.9310345,991.75,1119.357143,983.3461538,290.6,203.3333333,24.63333333,1823.733333,562.2,10,467,42,F,7,Non-Addicted,Non-Addicted,197,72,48,20,36,68
47,6,168,0,0,126.7272727,88.28571429,158.625,488.1578947,662.2272727,766.0714286,579.4375,651.9333333,321.8125,397.875,937.1,316.8333333,210.4,9.75,185.0625,478.5555556,599.5454545,903.5384615,777.2,0,12.44827586,612.0666667,150.9310345,10,352,36,F,7,Severely Addicted,Addicted,88,6,55,11,24,49
73,168,432.3333333,393.5,537.5,1054.714286,1466.368421,381.7894737,555.9473684,549.5555556,384.6470588,349.4705882,627.6842105,711,392.5333333,683.8571429,586.9333333,888.4117647,310.5882353,554.5555556,518.9473684,960.8421053,996,515.6,0,21.9047619,1670.666667,637,7,397,42,F,8,Non-Addicted,Non-Addicted,172,67,47,18,41,59
47,0,0,0,0,523,22.77777778,334.2727273,480.7857143,840.4444444,927.9090909,450.0833333,823,655.5,363.1333333,712.8461538,333,309.4,0,100.6666667,351,723.1666667,999,454.7,0,10.15,546.9,154.05,6.666666667,304,36,F,8,Severely Addicted,Addicted,80,9,64,16,22,43
73,671.8333333,697,813.75,507.0714286,1305.75,1153.88,576.3571429,647.6785714,567.3214286,642.9642857,599.1785714,671.6428571,483.28,523.96,557.6153846,781.6153846,664.7142857,567.8214286,504.1724138,952.92,1295.275862,819.7777778,450.6666667,1084,23.1,1656.433333,537.3,10,439,42,F,10,Severely Addicted,Addicted,198,85,61,16,42,85
47,51,22.33333333,210.6666667,306,0,170.6666667,247.2222222,139.7333333,245.4736842,766,399.7,483.5714286,579.8823529,755.6923077,535.9090909,482.4545455,194.3076923,294.0909091,383.1428571,275.9230769,528.9375,660.1875,606.9166667,334.125,9.966666667,444.9,82.7,10,314,36,F,10,Severely Addicted,Addicted,58,12,38,22,25,46
114,195,678,2,66.5,24.75,171.5,161.0555556,359.9285714,350.6428571,135.1428571,84.22222222,169.5714286,257.3125,190.1333333,235.9375,93.2,191.7058824,178.0714286,176.4,331.5833333,321.8333333,368.7142857,368.4117647,262.9375,14.91666667,1341.541667,98.54166667,8,434,35,M,1,Severely Addicted,Addicted,46,18,21,7,11,30
115,565.8,539,52.66666667,239,234.8333333,560.5,833.75,180,564.8,493.7857143,438.8333333,628.4444444,436.9090909,472.9,380.5,298.3636364,362.2222222,196.6666667,506,816.2727273,1377.857143,754.5,679.75,362,13.29166667,424.125,127.0416667,8,340,23,M,1,Severely Addicted,Addicted,94,36,52,15,20,74
76,952.625,732.75,0,1876,0,489.6,325.8571429,859.3333333,1087.416667,1643.333333,1498.714286,1592.833333,1518.5,1388.416667,1231,1375.909091,1423.166667,1404.272727,1246.214286,1068.2,859.2173913,1332.227273,1294.15,1110.055556,11.23076923,1396.333333,667.0769231,9,487,13,M,1,Severely Addicted,Addicted,205,67,116,48,90,115
114,413.1428571,344.3333333,88.25,4.2,107.5714286,29.4,215.2352941,189.2777778,175.0526316,189.1666667,203.9,227.5294118,225.7647059,225.2380952,224.9411765,116.1666667,119.75,196.875,293.9545455,192.5217391,233.5,313.1363636,280.6111111,220.5555556,16.03333333,1324.033333,127.5,10,458,35,M,2,Severely Addicted,Addicted,43,16,20,7,10,25
115,360,465,261,455.5714286,965,467.2857143,887.4285714,749.7272727,757,610.125,581.9375,747.5,392.1428571,718.8571429,283.4285714,559.1875,588.8421053,419.8125,546.2857143,1127.75,998.5652174,510.2380952,643.5,622.25,13.63333333,482.8666667,152.7333333,10,370,23,M,2,Severely Addicted,Addicted,107,49,72,18,30,74
76,1390.916667,930.6666667,1025.857143,1234.5,714,200.5,431.5,933,1287.333333,1495.133333,1566.529412,1212.25,1220.961538,795.3793103,941.3461538,1741.944444,940.85,1050.190476,1401.875,1375.863636,1033.916667,1117.611111,937,1049.5,16.6,1161.566667,566,10,494,13,M,2,Severely Addicted,Addicted,242,91,115,33,77,115
114,224.2,274.3333333,0,1,16.44444444,62,106.75,253.4705882,325.2,114.3684211,110.4615385,87.85,322,180.35,291.8947368,469.625,215.5,223.65,210.6315789,169.4375,386.5625,235.1764706,415.7142857,453.3333333,14.06666667,1523.933333,117.0666667,10,498,35,M,3,Severely Addicted,Addicted,45,9,16,8,20,31
115,315.1818182,408.5555556,175.6,438.5714286,19,0,207,141.875,345.2941176,296.7222222,415.7894737,543.0526316,551.25,383.7777778,360.9333333,275.4375,430.5882353,391.625,293.7368421,519.4117647,472.5,570.8333333,562.6666667,360.4285714,14.77777778,490.1481481,138.2962963,9,376,23,M,3,Severely Addicted,Addicted,76,22,32,15,24,46
76,1341.45,974.5,1028.8,1479.8,710.25,0,99.57142857,1114.5,842.1666667,1434.7,587,1413.153846,809.6875,763.95,848.8333333,901.875,1189.875,871.5555556,978.0526316,1124.5,1115.375,1311.954545,993.8571429,1076.111111,14.48275862,889.1034483,423.4137931,9.666666667,445,13,M,3,Severely Addicted,Addicted,192,92,91,26,63,109
114,447,0,0,0,14.63636364,99.26666667,462.8333333,381.2857143,578.4444444,293.4705882,159.9375,253.2083333,230.0588235,479.3636364,310.7222222,127.6666667,91.04545455,136.4,361,475.45,523.0416667,360.2,517,338,16.03571429,1141.285714,236.0714286,9.333333333,437,35,M,4,Severely Addicted,Addicted,62,9,35,11,11,42
115,453.1111111,483,0,259,419.3333333,327.3333333,536.5,608.6,300.6315789,433.3043478,178.2173913,320.6086957,292.4615385,405.9285714,357,196.5625,187.4117647,303.6842105,217.6428571,18.1875,215.2941176,446.4166667,721,535.7142857,15.75862069,379.4137931,75.65517241,9.666666667,360,23,M,4,Severely Addicted,Addicted,60,32,39,11,17,35
76,1038.7,271.4,741,190,98.5,1011.75,276.2307692,207,570.3125,623.8235294,959,927.3076923,688.7142857,452.6363636,486.2142857,629.8,589.8461538,248.7777778,448.9166667,526.6875,888.7692308,528.7826087,705.3043478,639.0909091,12.06896552,945.6551724,278.2758621,9.666666667,426,13,M,4,Severely Addicted,Addicted,99,55,59,19,32,62
114,318.6666667,0,0,91,85.11111111,132.8571429,326.5,328.5625,242.3125,454.8235294,307.0434783,289.84,444.1428571,359.952381,324.2777778,257.6470588,114.1538462,180.75,220.2,435.0555556,469.55,408.1875,514.8333333,458.125,14.78571429,1045.931034,247.4642857,9.666666667,412,35,M,5,Severely Addicted,Addicted,64,10,32,13,14,41
115,656.5555556,696.25,1670,729.5,514.3333333,554,1221,363.5,385.9565217,333.3809524,385.8181818,199.2608696,479.75,224.125,351.2352941,408.2666667,372.8235294,310.7333333,165.5789474,89.06666667,146.0666667,179.2,444.56,462.7777778,18.60714286,431.5357143,98.89285714,9.333333333,353,23,M,5,Severely Addicted,Addicted,71,80,48,11,24,24
76,652.1666667,808,0,0,0,0,191.4285714,991,418.5,1045.666667,847.1428571,1768.75,537.2,695.6666667,1431.5,866.6666667,490.3333333,722.1111111,863.5,867.7037037,964.6521739,715.24,864.0416667,839.4615385,10.85714286,498.5172414,246.0357143,9.666666667,392,13,M,5,Severely Addicted,Addicted,105,24,87,20,58,85
114,1236.5,362.5,0,60,38.23076923,213.1176471,264.75,329.5833333,272.2666667,406.5,260.3043478,282.8823529,206.7777778,391.3125,321.5555556,186.7647059,68.44444444,89.05882353,232,141.6818182,400.1304348,608.4285714,341.3,451.8,13.83333333,935.0666667,194.0333333,10,411,35,M,6,Severely Addicted,Addicted,50,31,30,9,11,36
115,172.5555556,240.4285714,393,729,224.3333333,803,86.33333333,281.5384615,290.8666667,259.8095238,396.3888889,208.8148148,322.0833333,263.5,192.6666667,352.9473684,346.7058824,183.0384615,178.3888889,78.375,158.6470588,245.6190476,371.5,343.5555556,15.76666667,315.8333333,72.13333333,10,302,23,M,6,Non-Addicted,Non-Addicted,52,42,25,9,17,22
76,1009.291667,951.3333333,805.8461538,796.5,539.4,132.5,148.375,0,220,180.5,459,1401.333333,602,1343.8,668.8,886.5714286,677.3333333,990.4285714,657,989.5925926,935.8,1128.421053,947.0625,953.44,11.9,458.5666667,199.7,10,348,13,M,6,Severely Addicted,Addicted,124,70,40,32,53,93
114,798,0,0,23.2,59.53846154,195.3888889,209.2666667,285.4117647,203.2777778,199.2380952,186.5789474,293.3043478,189.75,194.15,219.5652174,162.7777778,121.3571429,185.6,147.4444444,280,416.04,221.3043478,304.7692308,756.25,16.8,1242.1,218.8,10,415,35,M,7,Non-Addicted,Non-Addicted,48,17,22,6,11,35
115,905.2222222,418.1666667,574.2142857,559.5555556,79.2,641.5,225.625,352.8888889,160.8333333,279.0625,196.5714286,253.1428571,377.4,115.25,411.7692308,300.9090909,389.2727273,436.1111111,631.6875,169.7692308,67.73333333,270.4375,433.08,431.7619048,13.26666667,324.1666667,76.36666667,10,310,23,M,7,Severely Addicted,Addicted,60,52,24,8,25,33
76,1096.894737,1018.071429,974.3,352.1666667,1604,445,233.9,0,526,352.3333333,326.9,482.8,730.4285714,317.1764706,888.8,471.7692308,743.5,553.5384615,601.3333333,1006.958333,842.8461538,955.5555556,545.25,782.16,11.93333333,750.9333333,274.9333333,10,386,13,M,7,Severely Addicted,Addicted,115,91,32,17,44,78
114,377.75,0,60,137.25,79,122.6,111.7,325.0666667,208,237.3333333,236.1875,269.2142857,259,216.5833333,134.4166667,87.92857143,80.61538462,85.1,316.3333333,119.1,113.5384615,354.0833333,138.5,675.8,14.75,885.85,148,6.666666667,333,35,M,8,Severely Addicted,Addicted,37,12,23,7,6,28
115,270.0769231,520.2,562.4285714,679.8888889,381.8571429,489,478,624,727.2,165.5,181,254.6666667,701.4545455,465,156,205.2222222,75.42857143,260.8333333,280.2,233.5,166.3,144.8461538,238.0833333,399.9166667,13.04761905,360.5714286,109.2857143,7,268,23,M,8,Severely Addicted,Addicted,58,48,40,19,11,24
76,740.4615385,324.625,705.8,749,805,256.5,793.6666667,500,696,905,1972.666667,1409.833333,1406,915.5555556,767.8888889,991,1096,1669.888889,1716,870.3,1276.727273,726.9090909,623.7272727,731.3636364,10,503.95,211.25,6.666666667,296,13,M,8,Severely Addicted,Addicted,130,59,104,38,75,99
114,303.75,154,28.66666667,26,108.2222222,201.1538462,153.9411765,288.8461538,248.9285714,247.6923077,233.6875,214.6111111,369.1111111,361.7368421,149.6666667,133.2,95.29411765,137.6190476,139.7777778,85.86363636,203.15,243.9130435,179.2,101.5,15.44827586,965.7586207,164.137931,9.666666667,379,35,M,9,Non-Addicted,Non-Addicted,38,13,23,12,8,15
115,165.8823529,608.1666667,710.5652174,361.5625,581.2857143,528.25,279.5,488,193.3,113.2727273,139.75,176,278.2352941,237.5,189.3571429,196.1333333,83.23076923,135.1052632,176.9230769,175.2666667,149.9411765,234.0416667,289.6315789,117.2105263,14.96551724,338.3103448,74.10344828,9.666666667,317,23,M,9,Non-Addicted,Non-Addicted,53,49,23,8,10,19
76,684.6,830.1428571,161.3333333,1,1479,3155,497,0,0,0,0,1153,158,1777,1684.333333,1429.333333,1126.6,246,415.6,136.75,364,139.4,28.33333333,0,5.727272727,228,101.7272727,7,214,13,M,9,Severely Addicted,Addicted,61,105,27,32,74,18
114,69.75,380,31.33333333,0,180.3,144.8,177,380.3571429,144.8333333,81.35294118,209.1333333,141.1428571,139.2380952,241.4736842,167.2631579,41.26315789,99.41176471,151.15,91.11111111,218.2857143,172.4545455,273.3888889,128.375,45.33333333,14.76666667,676.6,131.1333333,10,360,35,M,10,Severely Addicted,Addicted,30,13,18,6,7,15
115,344.9285714,589.5555556,507,652.25,791.6666667,669.3333333,726.8888889,171.6666667,394,288.6428571,301.0714286,161.4,296.5882353,185.3333333,124.1818182,209.8888889,293.5,164.35,205.4615385,373.1538462,165.5714286,222.3684211,163,334.7777778,15.13333333,390.9,88.1,10,339,23,M,10,Severely Addicted,Addicted,59,59,34,8,13,24
76,5,0,27.5,0,614,0,0,0,0,0,0,0,0,0,0,0,204.5,0,6,0,71,645,6.333333333,0,2.428571429,36.55,9.428571429,9.5,104,13,M,10,Severely Addicted,Addicted,6,10,0,0,3,12
7,309,523.6666667,0,0,0,0,0,206,132.1818182,188.8235294,98,113.7777778,233.0769231,82.33333333,151.6666667,101.0714286,143.3333333,81.5,44.9,39,119.1111111,233,520,369.6153846,9.6,236.32,36.88,8.333333333,249,24,F,1,Severely Addicted,Addicted,23,13,12,5,7,22
7,126,464,0,203,0,1289,0,448.7692308,372.0714286,167.0833333,174.3333333,300.6923077,263.1875,49.28571429,60.28571429,168.2857143,317,127.5,302.5555556,83.66666667,127.5333333,556.0588235,587.35,943.5555556,9.576923077,243.5,62.65384615,10,259,24,F,2,Severely Addicted,Addicted,43,34,24,5,11,43
7,62.22222222,0,560,0,261,1840,488.6666667,75.25,624.4285714,114.9090909,384.6666667,446,0,25.4,576.4,61.5,281.4,62.33333333,42.88888889,113.8333333,199.125,474.875,924.5333333,692,5.357142857,157.4333333,51.89285714,10,237,24,F,3,Mildly Addicted,Addicted,29,45,35,0,16,40
7,263,0,0,444,386.5,0,305,658.2857143,232.6666667,523,196,232.75,130.3333333,4.333333333,0,89,64,35.66666667,131.75,304,414.7692308,358.7777778,483.4545455,973.1111111,5.695652174,151.9642857,64.08695652,9.333333333,204,24,F,4,Mildly Addicted,Addicted,31,18,35,2,3,44
7,288.4285714,220,0,0,0,0,256.6666667,21.63636364,234.3333333,586,18.2,340.8,58.72727273,71.71428571,129,0,222.375,67.5,62,110.5454545,78.15384615,253.875,392.625,261.4,7.24,147.2758621,32.52,9.666666667,199,24,F,5,Mildly Addicted,Addicted,19,8,24,2,6,19
7,306,0,0,0,0,0,398.4285714,300.8571429,83.5,747.4285714,256.8,344.4444444,114.7777778,0,30.875,43.5,170.25,24.57142857,3,229.5,0,344,664.3571429,674.1666667,6.64,159.7,43.92,10,231,24,F,6,Severely Addicted,Addicted,27,5,35,1,4,31
7,157.5,0,0,0,350,0,0,42.125,271.5714286,69,441.125,575.1111111,108.1,162.7142857,745.5,348.7857143,354.75,57.6,246.8333333,46.6,347.3076923,256.1666667,564.6842105,266.9285714,8.392857143,216,61.67857143,10,241,24,F,7,Severely Addicted,Addicted,32,8,23,4,25,28
7,0,531,0,0,0,0,209,2.25,36.33333333,125.4285714,472.3333333,190,163,2,30.75,220,142,369.1428571,101,311.125,295.4285714,105.5,534,279.3333333,6.625,155.1,47.75,6.666666667,188,24,F,8,Severely Addicted,Addicted,22,8,17,2,12,27
7,141.5,0,0,0,0,0,0,0,0,0,0,10,0,372.5,41.25,1.5,0,148.6,0,66.66666667,105.1666667,191,238.2857143,213,4.909090909,56.61538462,20.45454545,8.666666667,135,24,F,9,Non-Addicted,Non-Addicted,10,2,0,6,3,13
7,356.875,0,0,0,0,916,0,509.6666667,64.4,401.5,132,281.5,45.88888889,0,739,144,124.1666667,269,4.666666667,319,343.3,408.8461538,759.2,488.9230769,5.619047619,102.2,52.14285714,10,167,24,F,10,Mildly Addicted,Addicted,32,21,23,0,21,38
68,631.3636364,362,0,0,0,0,0,90.66666667,383.1428571,754.2941176,804.625,848.125,502,391.2,218.1666667,565.625,605.625,644.0555556,471.3125,245.75,530.2857143,857.3076923,705.2,679.25,12.2,351.32,140.48,8.333333333,337,32,M,1,Severely Addicted,Addicted,86,16,48,14,33,58
68,993.6666667,400.25,0,0,0,2310,218,484.6,586.8235294,536.0909091,674.6521739,699.84,630.3809524,1032.111111,942.5555556,751.5789474,401.7142857,721.76,698.1666667,475,450.7058824,538.6875,548.2142857,811.5217391,16.63333333,719,312.9666667,10,431,32,M,2,Severely Addicted,Addicted,129,61,53,27,46,58
68,530.7916667,622.6666667,386.1666667,524,41.5,1134.5,330,201.2352941,543.2,774.6923077,704,936.6190476,750.64,483.25,723.1,707.8125,714.4736842,563.2692308,826.6923077,1110.740741,748.6956522,495.1666667,553.12,649.68,17.5,1211.6,552.6,10,492,32,M,3,Severely Addicted,Addicted,147,53,58,20,45,73
68,655.8666667,636.75,0,0,0,0,0,78.375,750.5,223.2,12.5,124.8666667,517.4814815,270.9047619,672.3333333,325.8571429,330.5555556,560.8333333,508.12,1108.090909,520.7647059,801.6,957.7142857,752.9583333,14,450.5862069,163.8275862,9.666666667,381,32,M,4,Severely Addicted,Addicted,86,21,19,13,31,77
68,1083.130435,428.1538462,583,0,0,0,189,64.70833333,334.5714286,363.0833333,625.3,570.1578947,499.7142857,308.875,610.625,478.8,437.3846154,565.1052632,802.2272727,563.6923077,198.0909091,92.33333333,169.6428571,731.8928571,15.03448276,390.7931034,143.9655172,9.666666667,371,32,M,5,Severely Addicted,Addicted,89,34,35,13,34,42
68,673.9444444,294.4,516.5,11,0,0,2,24.2,317.7142857,13.75,378.2,219.85,174,155.5833333,482.2222222,602.4,350.25,232.7391304,552.0434783,815.1304348,521.3157895,296.3333333,467.3333333,498.4705882,14.26666667,338.4333333,102.2666667,10,345,32,M,6,Severely Addicted,Addicted,63,24,15,5,27,52
68,496.4,432,321,0,0,0,0,46.8,16.33333333,18,51.28571429,158.4117647,342.173913,117.1875,237.3333333,577.6,210.3571429,297.5263158,520.1153846,696.3448276,604,192.5555556,271.2105263,579.875,16.13333333,391.3666667,120.9,10,336,32,M,7,Severely Addicted,Addicted,64,20,4,7,22,47
68,555.4545455,479,0,0,1071,0,293,244.5882353,27,0,233,82.85714286,206,84.375,595.3333333,411.7142857,213,454,497.0769231,927.3333333,872.4666667,813.5625,761.2666667,785.6153846,16.94736842,455.5263158,158.3157895,6.333333333,305,32,M,8,Non-Addicted,Non-Addicted,90,35,14,4,27,77
68,1083.375,721.7142857,157.6,0,0,0,6,125.1818182,0,218.3333333,40.3,230.5,358.32,261.1666667,228.3333333,612.5,577.1111111,235.0588235,709.45,1040.52381,929.8125,899,670.4,724.625,13.67857143,312.1785714,94.89285714,9.333333333,305,32,M,9,Severely Addicted,Addicted,79,32,10,10,27,82
68,681.2727273,991.2222222,429,2.333333333,0,0,613,165.5833333,241.5,620,659.8181818,405.8095238,440.4347826,352.7142857,613.8333333,341.0769231,507.1875,1098.705882,697.3461538,734.8148148,770.6,1033.066667,789.5,756.5333333,16,419.2333333,142.8,10,336,32,M,10,Severely Addicted,Addicted,106,35,45,13,42,79
35,0,0,0,0,0,0,0,47,0,0,0,200.6666667,91.25,0,0,51,11,0,52,8,163.3333333,144.8,107.4210526,57.33333333,3.590909091,84.58333333,9.954545455,8,191,28,M,1,Non-Addicted,Non-Addicted,4,0,4,1,1,8
35,124.0666667,62.4,0.875,1.142857143,43.91666667,39,61.63636364,4.666666667,46.6,350.25,319.3333333,104,16,79,88.33333333,117.8,7.2,172.6666667,131.6666667,23.8,4.714285714,57.72727273,120,135.2,7.740740741,153.2222222,20.74074074,9,254,28,M,2,Severely Addicted,Addicted,8,4,14,1,6,7
